============================================================
  Generated by:           Genus(TM) Synthesis Solution 18.10-p003_1
  Generated on:           Dec 06 2022  02:01:47 pm
  Module:                 uart_top
  Operating conditions:   PVT_1P1V_0C 
  Interconnect mode:      global
  Area mode:              physical library
============================================================


 	 External Delays & Exceptions
	 ---------------------------- 
                                           Rise      Fall                  Ext Delay                Exception  
            Port             Dir  Clock   Delay     Delay                   Object                 Object/Type 
 tx_parallel_data_in_b[4]    in                         0.0      0.0         false  
 tx_parallel_data_in_b[3]    in                         0.0      0.0         false  
 tx_parallel_data_in_b[2]    in                         0.0      0.0         false  
 tx_parallel_data_in_b[1]    in                         0.0      0.0         false  
 tx_parallel_data_in_b[0]    in                         0.0      0.0         false  
 tx_data_wr_enable_in_b      in                         0.0      0.0         false  
 rx_data_rd_enable_in_b      in                         0.0      0.0         false  
 tx_busy_out_a               out                      181.9    200.7         false  
 rx_full_a                   out                      242.2    260.5         false  
 rx_parallel_data_out_a[31]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[30]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[29]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[28]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[27]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[26]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[25]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[24]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[23]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[22]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[21]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[20]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[19]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[18]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[17]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[16]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[15]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[14]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[13]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[12]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[11]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[10]  out                      181.7    200.6         false  
 rx_parallel_data_out_a[9]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[8]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[7]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[6]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[5]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[4]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[3]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[2]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[1]   out                      181.7    200.6         false  
 rx_parallel_data_out_a[0]   out                      181.7    200.6         false  
 rx_parity_error_a           out                      181.9    200.7         false  
 rx_stop_bit_error_a         out                      181.9    200.7         false  
 tx_busy_out_b               out                      181.9    200.7         false  
 rx_full_b                   out                      242.2    260.5         false  
 rx_parallel_data_out_b[31]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[30]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[29]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[28]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[27]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[26]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[25]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[24]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[23]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[22]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[21]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[20]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[19]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[18]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[17]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[16]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[15]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[14]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[13]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[12]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[11]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[10]  out                      181.7    200.6         false  
 rx_parallel_data_out_b[9]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[8]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[7]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[6]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[5]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[4]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[3]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[2]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[1]   out                      181.7    200.6         false  
 rx_parallel_data_out_b[0]   out                      181.7    200.6         false  
 rx_parity_error_b           out                      181.9    200.7         false  
 rx_stop_bit_error_b         out                      181.9    200.7         false  
